waktu,sensor_id,lokasi,co,co2,suhu,kelembaban
2026-06-17 10:20:00,EM001,Bengkel Alat Berat,20.429,864.431,32.784,69.409
2026-06-17 10:25:00,EM001,Bengkel Alat Berat,22.565,996.317,36.898,72.646
2026-06-17 10:30:00,EM001,Bengkel Alat Berat,24.155,807.04,34.565,68.779
2026-06-17 10:35:00,EM001,Bengkel Alat Berat,21.696,814.788,34.621,70.937
2026-06-17 10:40:00,EM001,Bengkel Alat Berat,17.447,811.377,33.171,69.743
2026-06-17 10:45:00,EM001,Bengkel Alat Berat,17.584,781.012,34.418,68.66
2026-06-17 10:50:00,EM001,Bengkel Alat Berat,13.965,702.947,35.162,69.451
2026-06-17 10:55:00,EM001,Bengkel Alat Berat,17.617,773.066,38.981,68.128
2026-06-17 11:00:00,EM001,Bengkel Alat Berat,19.304,793.299,38.598,73.563
2026-06-17 11:05:00,EM001,Bengkel Alat Berat,24.038,803.339,34.766,69.479
2026-06-17 11:10:00,EM001,Bengkel Alat Berat,27.915,912.273,37.932,64.21
2026-06-17 11:15:00,EM001,Bengkel Alat Berat,29.371,1050.775,34.92,68.532
2026-06-17 11:20:00,EM001,Bengkel Alat Berat,35.762,1136.777,36.594,61.65
2026-06-17 11:25:00,EM001,Bengkel Alat Berat,36.964,1201.86,38.593,66.188
2026-06-17 11:30:00,EM001,Bengkel Alat Berat,34.434,1085.353,37.817,66.727
2026-06-17 11:35:00,EM001,Bengkel Alat Berat,30.722,1126.189,34.249,69.233
2026-06-17 11:40:00,EM001,Bengkel Alat Berat,11.864,684.371,33.934,73.822
2026-06-17 11:45:00,EM001,Bengkel Alat Berat,14.794,710.968,34.257,75.83
2026-06-17 11:50:00,EM001,Bengkel Alat Berat,18.29,759.462,33.695,69.686
2026-06-17 11:55:00,EM001,Bengkel Alat Berat,21.379,813.329,32.365,73.145
2026-06-17 12:00:00,EM001,Bengkel Alat Berat,24.783,951.738,37.093,69.526
2026-06-17 12:05:00,EM001,Bengkel Alat Berat,22.229,905.032,33.299,68.027
2026-06-17 12:10:00,EM001,Bengkel Alat Berat,19.953,860.608,34.05,68.006
2026-06-17 12:15:00,EM001,Bengkel Alat Berat,17.69,804.84,34.406,65.938
2026-06-17 12:20:00,EM001,Bengkel Alat Berat,15.198,754.098,34.432,71.078
2026-06-17 12:25:00,EM001,Bengkel Alat Berat,14.718,742.684,34.502,72.965
2026-06-17 12:30:00,EM001,Bengkel Alat Berat,17.252,808.561,32.895,69.804
2026-06-17 12:35:00,EM001,Bengkel Alat Berat,19.731,850.748,34.181,67.781
2026-06-17 12:40:00,EM001,Bengkel Alat Berat,22.903,883.681,36.675,67.952
2026-06-17 12:45:00,EM001,Bengkel Alat Berat,26.258,915.426,34.912,74.973
2026-06-17 12:50:00,EM001,Bengkel Alat Berat,31.474,1044.41,35.8,67.368
2026-06-17 12:55:00,EM001,Bengkel Alat Berat,36.101,1124.758,36.604,66.043
2026-06-17 13:00:00,EM001,Bengkel Alat Berat,37.464,1200.029,36.522,70.545
2026-06-17 13:05:00,EM001,Bengkel Alat Berat,35.429,1089.792,34.316,64.949
2026-06-17 13:10:00,EM001,Bengkel Alat Berat,28.7,1030.751,34.219,66.124
2026-06-17 13:15:00,EM001,Bengkel Alat Berat,25.672,965.651,34.909,65.546
2026-06-17 13:20:00,EM001,Bengkel Alat Berat,23.069,894.185,34.042,66.554
2026-06-17 13:25:00,EM001,Bengkel Alat Berat,17.885,769.473,35.945,72.636
2026-06-17 13:30:00,EM001,Bengkel Alat Berat,15.626,801.532,34.941,71.577
2026-06-17 13:35:00,EM001,Bengkel Alat Berat,14.483,727.564,34.108,71.309
2026-06-17 13:40:00,EM001,Bengkel Alat Berat,12.944,645.62,32.717,77.184
2026-06-17 13:45:00,EM001,Bengkel Alat Berat,15.47,685.221,35.333,71.706
2026-06-17 13:50:00,EM001,Bengkel Alat Berat,20.244,814.833,35.757,74.283
2026-06-17 13:55:00,EM001,Bengkel Alat Berat,24.479,943.29,36.566,67.405
2026-06-17 14:00:00,EM001,Bengkel Alat Berat,31.811,1075.945,33.736,72.338
2026-06-17 14:05:00,EM001,Bengkel Alat Berat,34.287,1118.378,36.984,69.791
2026-06-17 14:10:00,EM001,Bengkel Alat Berat,42.166,1247.751,36.12,65.001
2026-06-17 14:15:00,EM001,Bengkel Alat Berat,46.514,1337.92,35.84,61.159
2026-06-17 14:20:00,EM001,Bengkel Alat Berat,39.049,1244.082,34.659,61.394
2026-06-17 14:25:00,EM001,Bengkel Alat Berat,35.333,1075.181,33.925,71.206
2026-06-17 14:30:00,EM001,Bengkel Alat Berat,28.951,1020.199,36.013,71.567
2026-06-17 14:35:00,EM001,Bengkel Alat Berat,23.813,877.738,33.413,65.459
2026-06-17 14:40:00,EM001,Bengkel Alat Berat,17.899,764.8,33.302,69.574
2026-06-17 14:45:00,EM001,Bengkel Alat Berat,12.581,658.279,33.234,67.968
2026-06-17 14:50:00,EM001,Bengkel Alat Berat,13.58,698.943,33.368,66.15
2026-06-17 14:55:00,EM001,Bengkel Alat Berat,16.792,805.048,34.054,76.342
2026-06-17 15:00:00,EM001,Bengkel Alat Berat,20.572,874.998,35.813,73.361
2026-06-17 15:05:00,EM001,Bengkel Alat Berat,26.909,926.907,34.559,64.163
2026-06-17 15:10:00,EM001,Bengkel Alat Berat,21.846,864.137,36.5,64.352
2026-06-17 15:15:00,EM001,Bengkel Alat Berat,18.699,738.241,36.623,68.975
2026-06-17 15:20:00,EM001,Bengkel Alat Berat,18.744,705.895,31.518,69.168
2026-06-17 15:25:00,EM001,Bengkel Alat Berat,17.607,749.643,33.973,73.561
2026-06-17 15:30:00,EM001,Bengkel Alat Berat,16.355,684.041,34.698,79.352
2026-06-17 15:35:00,EM001,Bengkel Alat Berat,16.082,807.2,32.082,69.778
2026-06-17 15:40:00,EM001,Bengkel Alat Berat,18.964,786.967,37.14,67.487
2026-06-17 15:45:00,EM001,Bengkel Alat Berat,23.22,814.036,34.443,69.518
2026-06-17 15:50:00,EM001,Bengkel Alat Berat,29.151,850.559,33.864,72.336
2026-06-17 15:55:00,EM001,Bengkel Alat Berat,30.347,1016.925,33.467,65.609
2026-06-17 16:00:00,EM001,Bengkel Alat Berat,32.974,1078.274,38.121,61.286
2026-06-17 16:05:00,EM001,Bengkel Alat Berat,36.657,1112.606,37.883,61.793
2026-06-17 16:10:00,EM001,Bengkel Alat Berat,38.332,1245.894,37.835,62.055
2026-06-17 16:15:00,EM001,Bengkel Alat Berat,29.395,989.238,39.53,69.867
2026-06-17 16:20:00,EM001,Bengkel Alat Berat,25.14,930.34,31.831,73.427
2026-06-17 16:25:00,EM001,Bengkel Alat Berat,21.691,877.957,38.246,69.835
2026-06-17 16:30:00,EM001,Bengkel Alat Berat,19.265,709.941,36.188,67.696
2026-06-17 16:35:00,EM001,Bengkel Alat Berat,15.177,825.762,32.856,76.32
2026-06-17 16:40:00,EM001,Bengkel Alat Berat,14.327,671.838,33.775,83.647
2026-06-17 16:45:00,EM001,Bengkel Alat Berat,13.227,682.134,35.172,69.608
2026-06-17 16:50:00,EM001,Bengkel Alat Berat,15.33,704.162,33.816,62.302
2026-06-17 16:55:00,EM001,Bengkel Alat Berat,18.744,857.687,34.508,71.981
2026-06-17 17:00:00,EM001,Bengkel Alat Berat,22.264,958.393,33.259,75.115
2026-06-17 17:05:00,EM001,Bengkel Alat Berat,29.487,968.876,35.637,75.191
2026-06-17 17:10:00,EM001,Bengkel Alat Berat,35.574,1180.002,33.148,63.457
2026-06-17 17:15:00,EM001,Bengkel Alat Berat,43.326,1234.292,35.879,69.626
2026-06-17 17:20:00,EM001,Bengkel Alat Berat,45.298,1358.257,36.199,71.684
2026-06-17 17:25:00,EM001,Bengkel Alat Berat,39.177,1250.635,35.895,70.56
2026-06-17 17:30:00,EM001,Bengkel Alat Berat,30.78,1088.297,33.941,66.182
2026-06-17 17:35:00,EM001,Bengkel Alat Berat,29.697,977.725,32.088,74.08
2026-06-17 17:40:00,EM001,Bengkel Alat Berat,20.833,795.099,34.29,61.921
2026-06-17 17:45:00,EM001,Bengkel Alat Berat,16.098,874.9,29.948,73.685
2026-06-17 17:50:00,EM001,Bengkel Alat Berat,12.709,685.276,32.612,69.164
2026-06-17 17:55:00,EM001,Bengkel Alat Berat,12.653,796.609,31.564,67.257
2026-06-17 18:00:00,EM001,Bengkel Alat Berat,16.218,752.192,38.118,79.207
2026-06-17 18:05:00,EM001,Bengkel Alat Berat,20.307,792.889,30.593,72.557
2026-06-17 18:10:00,EM001,Bengkel Alat Berat,24.597,954.771,34.373,67.494
2026-06-17 18:15:00,EM001,Bengkel Alat Berat,22.775,849.593,34.795,74.572
2026-06-17 18:20:00,EM001,Bengkel Alat Berat,21.373,861.501,37.164,64.654
2026-06-17 18:25:00,EM001,Bengkel Alat Berat,17.114,764.487,32.901,77.376
2026-06-17 18:30:00,EM001,Bengkel Alat Berat,15.354,782.82,34.817,73.435
2026-06-17 18:35:00,EM001,Bengkel Alat Berat,15.03,724.755,33.281,69.394
2026-06-17 18:40:00,EM001,Bengkel Alat Berat,17.872,706.606,31.025,75.764
2026-06-17 18:45:00,EM001,Bengkel Alat Berat,20.709,798.651,36.104,67.255
2026-06-17 18:50:00,EM001,Bengkel Alat Berat,22.442,899.502,32.431,76.577
2026-06-17 18:55:00,EM001,Bengkel Alat Berat,27.901,987.029,33.241,61.81
2026-06-17 19:00:00,EM001,Bengkel Alat Berat,31.98,1099.208,34.621,64.789
2026-06-17 19:05:00,EM001,Bengkel Alat Berat,37.271,1141.68,37.653,66.069
2026-06-17 19:10:00,EM001,Bengkel Alat Berat,35.958,1119.67,34.317,61.648
2026-06-17 19:15:00,EM001,Bengkel Alat Berat,33.517,1081.395,32.776,70.148
2026-06-17 19:20:00,EM001,Bengkel Alat Berat,30.288,1187.087,36.644,64.922
2026-06-17 19:25:00,EM001,Bengkel Alat Berat,25.809,934.393,36.702,72.146
2026-06-17 19:30:00,EM001,Bengkel Alat Berat,22.419,851.807,36.568,64.081
2026-06-17 19:35:00,EM001,Bengkel Alat Berat,18.934,798.409,32.863,73.152
2026-06-17 19:40:00,EM001,Bengkel Alat Berat,17.801,741.33,33.813,72.093
2026-06-17 19:45:00,EM001,Bengkel Alat Berat,14.102,695.1,36.143,70.948
2026-06-17 19:50:00,EM001,Bengkel Alat Berat,14.855,683.269,34.436,69.599
2026-06-17 19:55:00,EM001,Bengkel Alat Berat,16.446,755.397,33.981,78.895
2026-06-17 20:00:00,EM001,Bengkel Alat Berat,20.41,791.267,34.082,74.853
2026-06-17 20:05:00,EM001,Bengkel Alat Berat,24.24,965.411,34.003,74.436
2026-06-17 20:10:00,EM001,Bengkel Alat Berat,32.189,1154.696,33.666,68.645
2026-06-17 20:15:00,EM001,Bengkel Alat Berat,36.74,1231.376,35.995,68.405
2026-06-17 20:20:00,EM001,Bengkel Alat Berat,41.115,1244.514,33.634,62.69
2026-06-17 20:25:00,EM001,Bengkel Alat Berat,42.982,1320.758,34.384,66.633
2026-06-17 20:30:00,EM001,Bengkel Alat Berat,41.947,1276.567,35.067,65.825
2026-06-17 20:35:00,EM001,Bengkel Alat Berat,34.086,1221.496,35.258,67.911
2026-06-17 20:40:00,EM001,Bengkel Alat Berat,31.3,1016.159,32.611,67.679
2026-06-17 20:45:00,EM001,Bengkel Alat Berat,25.149,943.191,34.708,66.909
2026-06-17 20:50:00,EM001,Bengkel Alat Berat,17.081,806.471,33.547,67.114
2026-06-17 20:55:00,EM001,Bengkel Alat Berat,11.633,727.531,34.025,76.031
2026-06-17 21:00:00,EM001,Bengkel Alat Berat,13.977,679.445,35.32,69.285
2026-06-17 21:05:00,EM001,Bengkel Alat Berat,18.057,777.433,34.434,68.555
2026-06-17 21:10:00,EM001,Bengkel Alat Berat,22.878,853.71,33.788,70.623
2026-06-17 21:15:00,EM001,Bengkel Alat Berat,23.36,967.09,33.991,64.986
2026-06-17 21:20:00,EM001,Bengkel Alat Berat,21.452,758.174,34.806,66.389
2026-06-17 21:25:00,EM001,Bengkel Alat Berat,19.154,887.259,33.166,70.965
2026-06-17 21:30:00,EM001,Bengkel Alat Berat,16.87,776.705,34.633,64.711
2026-06-17 21:35:00,EM001,Bengkel Alat Berat,17.174,788.564,35.616,69.09
2026-06-17 21:40:00,EM001,Bengkel Alat Berat,15.43,711.049,34.774,67.816
2026-06-17 21:45:00,EM001,Bengkel Alat Berat,15.701,803.122,36.729,74.263
2026-06-17 21:50:00,EM001,Bengkel Alat Berat,19.806,809.892,36.94,67.498
2026-06-17 21:55:00,EM001,Bengkel Alat Berat,24.573,938.411,34.623,65.265
2026-06-17 22:00:00,EM001,Bengkel Alat Berat,26.693,984.452,31.248,72.988
2026-06-17 22:05:00,EM001,Bengkel Alat Berat,30.239,1103.133,32.185,69.383
2026-06-17 22:10:00,EM001,Bengkel Alat Berat,39.007,1097.264,36.533,66.154
2026-06-17 22:15:00,EM001,Bengkel Alat Berat,37.446,1189.836,34.761,67.096
2026-06-17 22:20:00,EM001,Bengkel Alat Berat,35.602,1142.802,33.591,64.572
2026-06-17 22:25:00,EM001,Bengkel Alat Berat,28.571,1064.848,33.012,68.491
2026-06-17 22:30:00,EM001,Bengkel Alat Berat,25.381,972.356,35.821,69.098
2026-06-17 22:35:00,EM001,Bengkel Alat Berat,22.235,849.119,37.442,71.049
2026-06-17 22:40:00,EM001,Bengkel Alat Berat,20.244,774.787,32.247,66.976
2026-06-17 22:45:00,EM001,Bengkel Alat Berat,17.316,750.126,31.989,69.756
2026-06-17 22:50:00,EM001,Bengkel Alat Berat,14.084,828.61,32.625,69.446
2026-06-17 22:55:00,EM001,Bengkel Alat Berat,12.697,578.038,34.586,78.725
2026-06-17 23:00:00,EM001,Bengkel Alat Berat,16.036,732.412,31.31,68.88
2026-06-17 23:05:00,EM001,Bengkel Alat Berat,19.389,725.295,32.731,70.028
2026-06-17 23:10:00,EM001,Bengkel Alat Berat,25.662,1009.083,37.014,69.124
2026-06-17 23:15:00,EM001,Bengkel Alat Berat,27.804,992.355,34.038,56.162
2026-06-17 23:20:00,EM001,Bengkel Alat Berat,36.232,1174.9,36.519,66.045
2026-06-17 23:25:00,EM001,Bengkel Alat Berat,42.359,1289.484,36.815,66.845
2026-06-17 23:30:00,EM001,Bengkel Alat Berat,46.857,1343.877,36.54,63.944
2026-06-17 23:35:00,EM001,Bengkel Alat Berat,39.193,1325.641,34.674,64.4
2026-06-17 23:40:00,EM001,Bengkel Alat Berat,36.431,1146.063,33.138,72.551
2026-06-17 23:45:00,EM001,Bengkel Alat Berat,26.95,984.566,37.343,69.254
2026-06-17 23:50:00,EM001,Bengkel Alat Berat,22.83,1002.577,35.77,67.924
2026-06-17 23:55:00,EM001,Bengkel Alat Berat,18.299,765.508,37.135,69.023
2026-06-18 00:00:00,EM001,Bengkel Alat Berat,12.627,584.197,29.783,73.659
2026-06-18 00:05:00,EM001,Bengkel Alat Berat,13.807,708.256,33.377,75.888
2026-06-18 00:10:00,EM001,Bengkel Alat Berat,17.641,729.746,33.189,73.656
2026-06-18 00:15:00,EM001,Bengkel Alat Berat,22.806,812.593,33.65,70.286
2026-06-18 00:20:00,EM001,Bengkel Alat Berat,23.513,940.748,37.092,68.162
2026-06-18 00:25:00,EM001,Bengkel Alat Berat,23.275,859.015,37.501,67.701
2026-06-18 00:30:00,EM001,Bengkel Alat Berat,20.156,889.016,39.114,65.408
2026-06-18 00:35:00,EM001,Bengkel Alat Berat,17.585,775.262,34.791,69.914
2026-06-18 00:40:00,EM001,Bengkel Alat Berat,14.104,746.992,35.028,67.87
2026-06-18 00:45:00,EM001,Bengkel Alat Berat,14.136,744.306,35.584,75.538
2026-06-18 00:50:00,EM001,Bengkel Alat Berat,18.313,780.011,32.846,74.761
2026-06-18 00:55:00,EM001,Bengkel Alat Berat,21.147,747.443,31.829,64.035
2026-06-18 01:00:00,EM001,Bengkel Alat Berat,22.68,892.174,37.395,72.892
2026-06-18 01:05:00,EM001,Bengkel Alat Berat,26.728,1007.536,35.569,68.025
2026-06-18 01:10:00,EM001,Bengkel Alat Berat,33.245,944.281,35.031,68.491
2026-06-18 01:15:00,EM001,Bengkel Alat Berat,32.716,1137.391,36.46,67.296
2026-06-18 01:20:00,EM001,Bengkel Alat Berat,40.733,1230.975,36.194,69.574
2026-06-18 01:25:00,EM001,Bengkel Alat Berat,32.897,1106.935,34.547,65.434
2026-06-18 01:30:00,EM001,Bengkel Alat Berat,32.045,1063.634,35.037,64.089
2026-06-18 01:35:00,EM001,Bengkel Alat Berat,25.143,1076.486,34.703,64.935
2026-06-18 01:40:00,EM001,Bengkel Alat Berat,22.192,810.783,33.975,67.999
2026-06-18 01:45:00,EM001,Bengkel Alat Berat,19.722,776.149,37.418,71.146
2026-06-18 01:50:00,EM001,Bengkel Alat Berat,14.519,857.981,32.812,73.706
2026-06-18 01:55:00,EM001,Bengkel Alat Berat,13.59,717.717,33.42,64.951
2026-06-18 02:00:00,EM001,Bengkel Alat Berat,11.737,655.799,37.905,68.407
2026-06-18 02:05:00,EM001,Bengkel Alat Berat,14.785,736.963,34.316,65.929
2026-06-18 02:10:00,EM001,Bengkel Alat Berat,17.386,865.975,32.069,70.094
2026-06-18 02:15:00,EM001,Bengkel Alat Berat,24.934,923.157,34.722,73.948
2026-06-18 02:20:00,EM001,Bengkel Alat Berat,29.315,902.196,34.388,72.227
2026-06-18 02:25:00,EM001,Bengkel Alat Berat,35.492,1056.107,36.331,64.71
2026-06-18 02:30:00,EM001,Bengkel Alat Berat,42.953,1238.743,37.209,72.848
2026-06-18 02:35:00,EM001,Bengkel Alat Berat,45.138,1404.254,32.707,65.793
2026-06-18 02:40:00,EM001,Bengkel Alat Berat,37.339,1168.513,35.995,69.455
2026-06-18 02:45:00,EM001,Bengkel Alat Berat,38.449,1007.128,38.762,64.598
2026-06-18 02:50:00,EM001,Bengkel Alat Berat,29.082,1077.478,39.289,64.104
2026-06-18 02:55:00,EM001,Bengkel Alat Berat,24.744,854.139,33.585,67.929
2026-06-18 03:00:00,EM001,Bengkel Alat Berat,17.107,832.412,35.3,69.265
2026-06-18 03:05:00,EM001,Bengkel Alat Berat,12.366,704.391,34.28,64.137
2026-06-18 03:10:00,EM001,Bengkel Alat Berat,14.112,724.699,32.577,65.927
2026-06-18 03:15:00,EM001,Bengkel Alat Berat,17.321,734.517,33.136,71.785
2026-06-18 03:20:00,EM001,Bengkel Alat Berat,20.751,795.465,32.564,75.894
2026-06-18 03:25:00,EM001,Bengkel Alat Berat,24.813,971.844,33.046,68.357
2026-06-18 03:30:00,EM001,Bengkel Alat Berat,21.229,867.502,33.866,64.466
2026-06-18 03:35:00,EM001,Bengkel Alat Berat,20.387,829.645,33.26,67.757
2026-06-18 03:40:00,EM001,Bengkel Alat Berat,18.42,872.641,34.56,63.061
2026-06-18 03:45:00,EM001,Bengkel Alat Berat,15.505,714.141,35.141,66.566
2026-06-18 03:50:00,EM001,Bengkel Alat Berat,16.69,723.282,33.92,68.082
2026-06-18 03:55:00,EM001,Bengkel Alat Berat,18.703,739.6,38.09,73.177
2026-06-18 04:00:00,EM001,Bengkel Alat Berat,18.061,807.1,36.677,73.017
2026-06-18 04:05:00,EM001,Bengkel Alat Berat,22.735,926.231,34.266,70.631
2026-06-18 04:10:00,EM001,Bengkel Alat Berat,28.399,962.341,32.248,67.996
2026-06-18 04:15:00,EM001,Bengkel Alat Berat,30.883,1062.72,35.524,74.537
2026-06-18 04:20:00,EM001,Bengkel Alat Berat,34.572,1085.729,36.127,69.25
2026-06-18 04:25:00,EM001,Bengkel Alat Berat,37.071,1090.928,35.072,64.247
2026-06-18 04:30:00,EM001,Bengkel Alat Berat,33.264,1108.784,36.242,63.751
2026-06-18 04:35:00,EM001,Bengkel Alat Berat,33.149,1073.326,36.403,71.549
2026-06-18 04:40:00,EM001,Bengkel Alat Berat,26.569,1028.624,31.981,67.226
2026-06-18 04:45:00,EM001,Bengkel Alat Berat,22.146,868.426,33.157,62.441
2026-06-18 04:50:00,EM001,Bengkel Alat Berat,20.228,752.202,32.774,66.323
2026-06-18 04:55:00,EM001,Bengkel Alat Berat,14.558,742.032,38.778,70.603
2026-06-18 05:00:00,EM001,Bengkel Alat Berat,13.619,741.859,32.382,67.753
2026-06-18 05:05:00,EM001,Bengkel Alat Berat,13.461,666.902,32.317,67.724
2026-06-18 05:10:00,EM001,Bengkel Alat Berat,15.997,727.922,34.725,70.694
2026-06-18 05:15:00,EM001,Bengkel Alat Berat,19.811,783.047,33.697,67.884
2026-06-18 05:20:00,EM001,Bengkel Alat Berat,23.332,932.632,39.182,74.306
2026-06-18 05:25:00,EM001,Bengkel Alat Berat,30.877,1072.517,35.797,66.252
2026-06-18 05:30:00,EM001,Bengkel Alat Berat,36.751,1129.621,40.591,66.419
2026-06-18 05:35:00,EM001,Bengkel Alat Berat,43.285,1400.927,35.968,66.607
2026-06-18 05:40:00,EM001,Bengkel Alat Berat,50.755,1333.835,37.081,65.161
2026-06-18 05:45:00,EM001,Bengkel Alat Berat,41.777,1352.001,34.917,70.957
2026-06-18 05:50:00,EM001,Bengkel Alat Berat,35.788,1120.956,36.753,71.044
2026-06-18 05:55:00,EM001,Bengkel Alat Berat,28.887,852.48,34.734,69.087
2026-06-18 06:00:00,EM001,Bengkel Alat Berat,23.312,891.709,39.573,67.652
2026-06-18 06:05:00,EM001,Bengkel Alat Berat,16.782,795.996,38.612,67.771
2026-06-18 06:10:00,EM001,Bengkel Alat Berat,11.742,640.699,35.221,68.016
2026-06-18 06:15:00,EM001,Bengkel Alat Berat,14.058,659.996,34.401,71.925
2026-06-18 06:20:00,EM001,Bengkel Alat Berat,16.117,833.519,33.483,76.31
2026-06-18 06:25:00,EM001,Bengkel Alat Berat,19.787,843.682,35.933,69.191
2026-06-18 06:30:00,EM001,Bengkel Alat Berat,23.612,904.033,35.919,66.812
2026-06-18 06:35:00,EM001,Bengkel Alat Berat,23.743,853.619,34.812,70.099
2026-06-18 06:40:00,EM001,Bengkel Alat Berat,20.757,827.441,32.958,66.7
2026-06-18 06:45:00,EM001,Bengkel Alat Berat,18.038,827.601,34.742,68.946
2026-06-18 06:50:00,EM001,Bengkel Alat Berat,16.751,710.623,34.045,74.216
2026-06-18 06:55:00,EM001,Bengkel Alat Berat,14.515,705.282,36.363,73.993
2026-06-18 07:00:00,EM001,Bengkel Alat Berat,18.329,680.873,33.147,69.979
2026-06-18 07:05:00,EM001,Bengkel Alat Berat,18.818,803.672,31.596,78.125
2026-06-18 07:10:00,EM001,Bengkel Alat Berat,25.413,899.448,32.362,71.178
2026-06-18 07:15:00,EM001,Bengkel Alat Berat,29.403,922.665,31.898,70.859
2026-06-18 07:20:00,EM001,Bengkel Alat Berat,30.833,980.052,37.097,65.733
2026-06-18 07:25:00,EM001,Bengkel Alat Berat,34.331,1179.955,37.424,73.004
2026-06-18 07:30:00,EM001,Bengkel Alat Berat,36.889,1213.211,39.119,63.137
2026-06-18 07:35:00,EM001,Bengkel Alat Berat,34.435,1099.498,38.869,63.851
2026-06-18 07:40:00,EM001,Bengkel Alat Berat,31.294,1095.685,30.739,72.163
2026-06-18 07:45:00,EM001,Bengkel Alat Berat,28.88,1019.884,36.593,67.456
2026-06-18 07:50:00,EM001,Bengkel Alat Berat,21.097,892.382,35.3,71.753
2026-06-18 07:55:00,EM001,Bengkel Alat Berat,16.232,758.358,33.604,70.568
2026-06-18 08:00:00,EM001,Bengkel Alat Berat,16.977,774.691,32.085,76.023
2026-06-18 08:05:00,EM001,Bengkel Alat Berat,14.046,718.248,37.839,76.966
2026-06-18 08:10:00,EM001,Bengkel Alat Berat,12.605,686.101,36.723,75.44
2026-06-18 08:15:00,EM001,Bengkel Alat Berat,15.467,753.737,35.554,75.804
2026-06-18 08:20:00,EM001,Bengkel Alat Berat,19.226,846.792,33.825,73.848
2026-06-18 08:25:00,EM001,Bengkel Alat Berat,25.017,939.908,34.248,66.665
2026-06-18 08:30:00,EM001,Bengkel Alat Berat,29.182,1062.658,34.176,69.396
2026-06-18 08:35:00,EM001,Bengkel Alat Berat,35.511,1200.887,37.455,65.659
2026-06-18 08:40:00,EM001,Bengkel Alat Berat,41.682,1238.832,32.789,66.746
2026-06-18 08:45:00,EM001,Bengkel Alat Berat,41.215,1315.146,40.952,64.806
2026-06-18 08:50:00,EM001,Bengkel Alat Berat,39.885,1186.517,35.105,67.367
2026-06-18 08:55:00,EM001,Bengkel Alat Berat,34.274,1097.295,36.514,66.775
2026-06-18 09:00:00,EM001,Bengkel Alat Berat,28.068,963.354,32.594,60.125
2026-06-18 09:05:00,EM001,Bengkel Alat Berat,22.231,776.466,34.589,66.329
2026-06-18 09:10:00,EM001,Bengkel Alat Berat,16.284,761.942,32.93,66.425
2026-06-18 09:15:00,EM001,Bengkel Alat Berat,12.491,679.872,35.166,72.881
2026-06-18 09:20:00,EM001,Bengkel Alat Berat,14.328,686.29,32.109,66.697
2026-06-18 09:25:00,EM001,Bengkel Alat Berat,17.528,711.444,32.596,73.48
2026-06-18 09:30:00,EM001,Bengkel Alat Berat,20.476,751.582,33.358,64.715
2026-06-18 09:35:00,EM001,Bengkel Alat Berat,23.734,927.075,33.283,62.761
2026-06-18 09:40:00,EM001,Bengkel Alat Berat,21.532,872.624,34.905,70.268
2026-06-18 09:45:00,EM001,Bengkel Alat Berat,22.138,870.337,35.09,67.846
2026-06-18 09:50:00,EM001,Bengkel Alat Berat,18.12,828.883,29.941,68.93
2026-06-18 09:55:00,EM001,Bengkel Alat Berat,16.658,753.918,34.364,74.223
2026-06-18 10:00:00,EM001,Bengkel Alat Berat,15.521,712.106,32.145,62.501
2026-06-18 10:05:00,EM001,Bengkel Alat Berat,16.749,723.447,34.587,68.48
2026-06-18 10:10:00,EM001,Bengkel Alat Berat,20.024,799.147,33.261,63.314
2026-06-18 10:15:00,EM001,Bengkel Alat Berat,22.889,867.874,39.767,68.843
2026-06-18 10:20:00,EM001,Bengkel Alat Berat,28.086,917.194,34.239,71.381
2026-06-18 10:25:00,EM001,Bengkel Alat Berat,34.301,1026.819,36.325,68.274
2026-06-18 10:30:00,EM001,Bengkel Alat Berat,36.514,1174.062,34.477,64.217
2026-06-18 10:35:00,EM001,Bengkel Alat Berat,41.096,1244.595,38.4,65.235
2026-06-18 10:40:00,EM001,Bengkel Alat Berat,34.23,1164.893,36.241,64.865
2026-06-18 10:45:00,EM001,Bengkel Alat Berat,31.186,1026.752,34.879,70.488
2026-06-18 10:50:00,EM001,Bengkel Alat Berat,26.708,946.116,33.068,71.225
2026-06-18 10:55:00,EM001,Bengkel Alat Berat,19.857,827.348,35.55,66.634
2026-06-18 11:00:00,EM001,Bengkel Alat Berat,18.798,869.89,36.005,67.79
2026-06-18 11:05:00,EM001,Bengkel Alat Berat,15.705,739.516,35.038,71.306
2026-06-18 11:10:00,EM001,Bengkel Alat Berat,15.84,656.537,34.402,77.786
2026-06-18 11:15:00,EM001,Bengkel Alat Berat,11.913,783.663,36.207,79.407
2026-06-18 11:20:00,EM001,Bengkel Alat Berat,15.205,747.956,34.173,73.278
2026-06-18 11:25:00,EM001,Bengkel Alat Berat,20.223,840.132,36.646,66.271
2026-06-18 11:30:00,EM001,Bengkel Alat Berat,23.455,871.168,35.463,69.341
2026-06-18 11:35:00,EM001,Bengkel Alat Berat,28.842,973.277,36.622,66.256
2026-06-18 11:40:00,EM001,Bengkel Alat Berat,34.668,1188.382,35.823,63.974
2026-06-18 11:45:00,EM001,Bengkel Alat Berat,40.722,1470.897,38.289,71.432
2026-06-18 11:50:00,EM001,Bengkel Alat Berat,46.292,1345.261,34.875,67.595
2026-06-18 11:55:00,EM001,Bengkel Alat Berat,35.008,1277.739,38.421,59.493
