waktu,sensor_id,lokasi,ch4,h2s,suhu,kelembaban
2026-06-18 06:45:00,GS001,Area Dasar Tambang,0.806,5.034,30.825,75.931
2026-06-18 06:50:00,GS001,Area Dasar Tambang,0.682,3.979,33.464,75.737
2026-06-18 06:55:00,GS001,Area Dasar Tambang,0.665,3.085,30.317,75.279
2026-06-18 07:00:00,GS001,Area Dasar Tambang,0.785,5.232,32.652,76.296
2026-06-18 07:05:00,GS001,Area Dasar Tambang,0.975,7.33,28.844,72.353
2026-06-18 07:10:00,GS001,Area Dasar Tambang,1.161,7.981,30.247,68.955
2026-06-18 07:15:00,GS001,Area Dasar Tambang,1.332,10.861,35.606,76.653
2026-06-18 07:20:00,GS001,Area Dasar Tambang,1.558,13.742,31.693,74.654
2026-06-18 07:25:00,GS001,Area Dasar Tambang,1.842,14.392,35.683,71.339
2026-06-18 07:30:00,GS001,Area Dasar Tambang,1.932,17.64,33.138,69.518
2026-06-18 07:35:00,GS001,Area Dasar Tambang,1.66,13.21,31.124,74.722
2026-06-18 07:40:00,GS001,Area Dasar Tambang,1.525,11.129,32.045,78.892
2026-06-18 07:45:00,GS001,Area Dasar Tambang,1.308,10.194,35.848,68.809
2026-06-18 07:50:00,GS001,Area Dasar Tambang,1.074,8.255,28.969,70.037
2026-06-18 07:55:00,GS001,Area Dasar Tambang,0.883,5.962,30.134,76.232
2026-06-18 08:00:00,GS001,Area Dasar Tambang,0.784,3.598,30.18,74.621
2026-06-18 08:05:00,GS001,Area Dasar Tambang,0.605,3.117,29.532,72.31
2026-06-18 08:10:00,GS001,Area Dasar Tambang,0.47,2.023,35.107,84.191
2026-06-18 08:15:00,GS001,Area Dasar Tambang,0.645,4.122,29.78,72.028
2026-06-18 08:20:00,GS001,Area Dasar Tambang,1.044,7.177,32.362,69.047
2026-06-18 08:25:00,GS001,Area Dasar Tambang,1.334,10.423,29.411,76.161
2026-06-18 08:30:00,GS001,Area Dasar Tambang,1.493,12.57,32.312,68.515
2026-06-18 08:35:00,GS001,Area Dasar Tambang,1.876,15.695,35.972,76.667
2026-06-18 08:40:00,GS001,Area Dasar Tambang,2.313,18.875,33.044,71.934
2026-06-18 08:45:00,GS001,Area Dasar Tambang,2.43,23.258,31.735,75.828
2026-06-18 08:50:00,GS001,Area Dasar Tambang,2.199,18.788,33.862,72.466
2026-06-18 08:55:00,GS001,Area Dasar Tambang,1.734,14.51,31.654,81.755
2026-06-18 09:00:00,GS001,Area Dasar Tambang,1.422,10.231,30.192,71.869
2026-06-18 09:05:00,GS001,Area Dasar Tambang,1.007,6.922,32.247,73.574
2026-06-18 09:10:00,GS001,Area Dasar Tambang,0.829,5.064,31.223,75.511
2026-06-18 09:15:00,GS001,Area Dasar Tambang,0.383,2.057,32.213,80.808
2026-06-18 09:20:00,GS001,Area Dasar Tambang,0.468,3.09,32.06,76.973
2026-06-18 09:25:00,GS001,Area Dasar Tambang,0.678,3.954,30.903,79.232
2026-06-18 09:30:00,GS001,Area Dasar Tambang,0.855,6.061,33.253,76.478
2026-06-18 09:35:00,GS001,Area Dasar Tambang,1.093,8.375,33.674,69.07
2026-06-18 09:40:00,GS001,Area Dasar Tambang,1.092,7.062,31.578,77.178
2026-06-18 09:45:00,GS001,Area Dasar Tambang,0.917,5.589,31.359,78.826
2026-06-18 09:50:00,GS001,Area Dasar Tambang,0.771,5.143,34.189,79.724
2026-06-18 09:55:00,GS001,Area Dasar Tambang,0.668,4.109,32.738,75.633
2026-06-18 10:00:00,GS001,Area Dasar Tambang,0.652,3.157,32.789,84.106
2026-06-18 10:05:00,GS001,Area Dasar Tambang,0.784,5.47,28.575,76.11
2026-06-18 10:10:00,GS001,Area Dasar Tambang,1.004,6.598,31.163,77.751
2026-06-18 10:15:00,GS001,Area Dasar Tambang,1.213,9.541,31.815,73.174
2026-06-18 10:20:00,GS001,Area Dasar Tambang,1.397,11.854,34.241,74.526
2026-06-18 10:25:00,GS001,Area Dasar Tambang,1.619,11.618,32.566,67.368
2026-06-18 10:30:00,GS001,Area Dasar Tambang,1.89,16.29,33.444,71.13
2026-06-18 10:35:00,GS001,Area Dasar Tambang,2.071,18.696,32.595,76.307
2026-06-18 10:40:00,GS001,Area Dasar Tambang,1.547,14.745,33.719,69.892
2026-06-18 10:45:00,GS001,Area Dasar Tambang,1.425,12.552,33.013,82.755
2026-06-18 10:50:00,GS001,Area Dasar Tambang,1.234,9.642,32.638,78.528
2026-06-18 10:55:00,GS001,Area Dasar Tambang,1.025,8.354,30.835,75.945
2026-06-18 11:00:00,GS001,Area Dasar Tambang,0.895,5.533,31.831,72.479
2026-06-18 11:05:00,GS001,Area Dasar Tambang,0.682,4.147,29.445,76.097
2026-06-18 11:10:00,GS001,Area Dasar Tambang,0.599,2.99,30.343,82.023
2026-06-18 11:15:00,GS001,Area Dasar Tambang,0.516,2.044,32.082,73.849
2026-06-18 11:20:00,GS001,Area Dasar Tambang,0.665,3.901,30.239,73.727
2026-06-18 11:25:00,GS001,Area Dasar Tambang,0.959,6.695,31.964,73.078
2026-06-18 11:30:00,GS001,Area Dasar Tambang,1.406,9.982,30.8,78.972
2026-06-18 11:35:00,GS001,Area Dasar Tambang,1.553,11.962,31.616,70.678
2026-06-18 11:40:00,GS001,Area Dasar Tambang,1.932,16.834,33.137,67.992
2026-06-18 11:45:00,GS001,Area Dasar Tambang,2.172,20.492,30.616,67.801
2026-06-18 11:50:00,GS001,Area Dasar Tambang,2.404,21.449,32.316,78.641
2026-06-18 11:55:00,GS001,Area Dasar Tambang,2.159,19.328,34.659,74.978
2026-06-18 12:00:00,GS001,Area Dasar Tambang,1.74,14.073,31.768,72.669
2026-06-18 12:05:00,GS001,Area Dasar Tambang,1.307,10.189,32.344,73.973
2026-06-18 12:10:00,GS001,Area Dasar Tambang,1.019,7.084,30.753,81.472
2026-06-18 12:15:00,GS001,Area Dasar Tambang,0.855,4.87,32.581,67.249
2026-06-18 12:20:00,GS001,Area Dasar Tambang,0.239,1.979,31.673,70.866
2026-06-18 12:25:00,GS001,Area Dasar Tambang,0.62,3.162,31.916,75.314
2026-06-18 12:30:00,GS001,Area Dasar Tambang,0.716,4.087,33.146,74.964
2026-06-18 12:35:00,GS001,Area Dasar Tambang,0.943,5.824,31.046,78.912
2026-06-18 12:40:00,GS001,Area Dasar Tambang,1.107,6.442,27.608,70.49
2026-06-18 12:45:00,GS001,Area Dasar Tambang,1.049,6.767,34.966,80.001
2026-06-18 12:50:00,GS001,Area Dasar Tambang,0.808,5.948,30.573,70.268
2026-06-18 12:55:00,GS001,Area Dasar Tambang,0.841,4.776,33.748,77.704
2026-06-18 13:00:00,GS001,Area Dasar Tambang,0.8,3.824,33.404,73.373
2026-06-18 13:05:00,GS001,Area Dasar Tambang,0.58,2.925,31.064,72.392
2026-06-18 13:10:00,GS001,Area Dasar Tambang,0.73,4.971,29.79,86.73
2026-06-18 13:15:00,GS001,Area Dasar Tambang,1.048,7.1,31.329,80.575
2026-06-18 13:20:00,GS001,Area Dasar Tambang,1.131,8.695,33.171,77.832
2026-06-18 13:25:00,GS001,Area Dasar Tambang,1.484,11.333,32.197,81.308
2026-06-18 13:30:00,GS001,Area Dasar Tambang,1.602,14.305,29.164,69.762
2026-06-18 13:35:00,GS001,Area Dasar Tambang,1.772,15.885,34.506,71.799
2026-06-18 13:40:00,GS001,Area Dasar Tambang,2.083,19.499,34.899,65.884
2026-06-18 13:45:00,GS001,Area Dasar Tambang,1.668,13.785,30.758,70.633
2026-06-18 13:50:00,GS001,Area Dasar Tambang,1.536,12.389,36.02,78.855
2026-06-18 13:55:00,GS001,Area Dasar Tambang,1.252,9.555,33.522,73.342
2026-06-18 14:00:00,GS001,Area Dasar Tambang,1.109,8.158,31.21,64.643
2026-06-18 14:05:00,GS001,Area Dasar Tambang,0.796,6.254,31.857,79.77
2026-06-18 14:10:00,GS001,Area Dasar Tambang,0.625,4.056,31.285,73.466
2026-06-18 14:15:00,GS001,Area Dasar Tambang,0.544,3.159,32.251,78.405
2026-06-18 14:20:00,GS001,Area Dasar Tambang,0.509,2.091,34.156,79.382
2026-06-18 14:25:00,GS001,Area Dasar Tambang,0.744,3.863,29.109,83.473
2026-06-18 14:30:00,GS001,Area Dasar Tambang,1.004,6.845,28.073,71.983
2026-06-18 14:35:00,GS001,Area Dasar Tambang,1.258,9.587,32.909,78.226
2026-06-18 14:40:00,GS001,Area Dasar Tambang,1.59,13.306,35.043,76.094
2026-06-18 14:45:00,GS001,Area Dasar Tambang,1.923,14.902,33.638,74.842
2026-06-18 14:50:00,GS001,Area Dasar Tambang,2.014,20.47,32.402,70.161
2026-06-18 14:55:00,GS001,Area Dasar Tambang,2.629,24.62,38.401,74.646
2026-06-18 15:00:00,GS001,Area Dasar Tambang,1.951,17.536,33.464,77.861
2026-06-18 15:05:00,GS001,Area Dasar Tambang,1.737,13.196,31.659,69.575
2026-06-18 15:10:00,GS001,Area Dasar Tambang,1.364,10.089,30.675,71.01
2026-06-18 15:15:00,GS001,Area Dasar Tambang,1.081,6.046,30.843,83.044
2026-06-18 15:20:00,GS001,Area Dasar Tambang,0.779,5.146,30.95,78.716
2026-06-18 15:25:00,GS001,Area Dasar Tambang,0.429,2.056,27.622,72.163
2026-06-18 15:30:00,GS001,Area Dasar Tambang,0.412,3.19,33.152,75.19
2026-06-18 15:35:00,GS001,Area Dasar Tambang,0.732,4.085,33.878,71.877
2026-06-18 15:40:00,GS001,Area Dasar Tambang,0.959,6.32,34.773,76.585
2026-06-18 15:45:00,GS001,Area Dasar Tambang,1.053,7.978,32.038,76.565
2026-06-18 15:50:00,GS001,Area Dasar Tambang,0.997,7.439,33.483,74.16
2026-06-18 15:55:00,GS001,Area Dasar Tambang,0.883,5.807,32.132,80.504
2026-06-18 16:00:00,GS001,Area Dasar Tambang,0.781,4.527,31.947,75.606
2026-06-18 16:05:00,GS001,Area Dasar Tambang,0.607,3.844,31.287,74.201
2026-06-18 16:10:00,GS001,Area Dasar Tambang,0.644,3.077,30.781,81.126
2026-06-18 16:15:00,GS001,Area Dasar Tambang,0.833,5.087,31.321,79.704
2026-06-18 16:20:00,GS001,Area Dasar Tambang,0.941,7.413,33.073,72.998
2026-06-18 16:25:00,GS001,Area Dasar Tambang,1.276,8.322,30.557,68.741
2026-06-18 16:30:00,GS001,Area Dasar Tambang,1.492,12.011,31.403,90.394
2026-06-18 16:35:00,GS001,Area Dasar Tambang,1.546,14.787,31.91,73.881
2026-06-18 16:40:00,GS001,Area Dasar Tambang,1.715,15.873,32.439,66.601
2026-06-18 16:45:00,GS001,Area Dasar Tambang,2.046,19.223,34.813,62.925
2026-06-18 16:50:00,GS001,Area Dasar Tambang,1.784,12.821,31.578,66.394
2026-06-18 16:55:00,GS001,Area Dasar Tambang,1.719,12.137,31.511,70.123
2026-06-18 17:00:00,GS001,Area Dasar Tambang,1.287,9.606,31.362,78.887
2026-06-18 17:05:00,GS001,Area Dasar Tambang,1.088,8.143,32.235,69.337
2026-06-18 17:10:00,GS001,Area Dasar Tambang,0.892,5.445,34.782,79.794
2026-06-18 17:15:00,GS001,Area Dasar Tambang,0.778,3.894,35.09,77.297
2026-06-18 17:20:00,GS001,Area Dasar Tambang,0.652,3.163,31.495,74.204
2026-06-18 17:25:00,GS001,Area Dasar Tambang,0.493,1.811,31.695,83.106
2026-06-18 17:30:00,GS001,Area Dasar Tambang,0.737,3.808,31.162,75.593
2026-06-18 17:35:00,GS001,Area Dasar Tambang,0.97,6.218,30.847,74.579
2026-06-18 17:40:00,GS001,Area Dasar Tambang,1.448,9.491,32.136,79.194
2026-06-18 17:45:00,GS001,Area Dasar Tambang,1.556,12.394,33.52,75.171
2026-06-18 17:50:00,GS001,Area Dasar Tambang,1.831,17.274,32.424,77.45
2026-06-18 17:55:00,GS001,Area Dasar Tambang,2.341,19.547,31.68,72.146
2026-06-18 18:00:00,GS001,Area Dasar Tambang,2.516,21.478,33.312,71.389
2026-06-18 18:05:00,GS001,Area Dasar Tambang,2.247,16.475,34.464,76.653
2026-06-18 18:10:00,GS001,Area Dasar Tambang,1.666,14.992,37.783,70.269
2026-06-18 18:15:00,GS001,Area Dasar Tambang,1.496,10.501,29.638,72.343
2026-06-18 18:20:00,GS001,Area Dasar Tambang,1.036,7.318,31.351,80.356
2026-06-18 18:25:00,GS001,Area Dasar Tambang,0.837,4.451,30.153,83.873
2026-06-18 18:30:00,GS001,Area Dasar Tambang,0.397,2.044,32.383,78.575
2026-06-18 18:35:00,GS001,Area Dasar Tambang,0.562,3.143,30.417,73.128
2026-06-18 18:40:00,GS001,Area Dasar Tambang,0.84,3.721,32.312,74.203
2026-06-18 18:45:00,GS001,Area Dasar Tambang,0.882,5.737,31.482,69.39
2026-06-18 18:50:00,GS001,Area Dasar Tambang,1.196,7.888,33.222,76.098
2026-06-18 18:55:00,GS001,Area Dasar Tambang,0.879,7.33,31.467,79.493
2026-06-18 19:00:00,GS001,Area Dasar Tambang,0.836,6.186,31.098,79.21
2026-06-18 19:05:00,GS001,Area Dasar Tambang,0.78,4.546,31.312,77.621
2026-06-18 19:10:00,GS001,Area Dasar Tambang,0.696,3.888,28.85,77.534
2026-06-18 19:15:00,GS001,Area Dasar Tambang,0.627,2.621,30.163,79.924
2026-06-18 19:20:00,GS001,Area Dasar Tambang,0.764,4.636,28.666,73.262
2026-06-18 19:25:00,GS001,Area Dasar Tambang,1.031,6.529,30.94,74.628
2026-06-18 19:30:00,GS001,Area Dasar Tambang,1.353,9.272,31.037,80.361
2026-06-18 19:35:00,GS001,Area Dasar Tambang,1.389,11.031,30.15,78.53
2026-06-18 19:40:00,GS001,Area Dasar Tambang,1.537,12.196,30.143,65.299
2026-06-18 19:45:00,GS001,Area Dasar Tambang,1.738,15.41,30.351,77.854
2026-06-18 19:50:00,GS001,Area Dasar Tambang,1.95,18.611,32.761,77.648
2026-06-18 19:55:00,GS001,Area Dasar Tambang,1.775,14.278,35.035,79.891
2026-06-18 20:00:00,GS001,Area Dasar Tambang,1.566,12.561,33.954,74.417
2026-06-18 20:05:00,GS001,Area Dasar Tambang,1.127,9.706,30.623,80.562
2026-06-18 20:10:00,GS001,Area Dasar Tambang,1.088,7.911,32.405,78.6
2026-06-18 20:15:00,GS001,Area Dasar Tambang,0.896,5.655,33.278,76.606
2026-06-18 20:20:00,GS001,Area Dasar Tambang,0.532,4.056,32.229,80.033
2026-06-18 20:25:00,GS001,Area Dasar Tambang,0.618,3.025,32.871,75.247
2026-06-18 20:30:00,GS001,Area Dasar Tambang,0.507,1.862,31.233,77.972
2026-06-18 20:35:00,GS001,Area Dasar Tambang,0.665,3.791,30.257,71.886
2026-06-18 20:40:00,GS001,Area Dasar Tambang,0.967,7.21,27.973,69.792
2026-06-18 20:45:00,GS001,Area Dasar Tambang,1.313,10.264,34.155,72.686
2026-06-18 20:50:00,GS001,Area Dasar Tambang,1.5,12.894,32.418,74.982
2026-06-18 20:55:00,GS001,Area Dasar Tambang,1.917,15.132,31.421,77.12
2026-06-18 21:00:00,GS001,Area Dasar Tambang,2.161,19.477,34.904,67.042
2026-06-18 21:05:00,GS001,Area Dasar Tambang,2.488,23.732,31.874,68.893
2026-06-18 21:10:00,GS001,Area Dasar Tambang,2.074,16.749,33.803,71.513
2026-06-18 21:15:00,GS001,Area Dasar Tambang,1.925,13.198,32.889,66.691
2026-06-18 21:20:00,GS001,Area Dasar Tambang,1.545,9.884,32.702,68.301
2026-06-18 21:25:00,GS001,Area Dasar Tambang,0.923,6.772,30.206,65.915
2026-06-18 21:30:00,GS001,Area Dasar Tambang,0.871,5.052,29.175,76.514
2026-06-18 21:35:00,GS001,Area Dasar Tambang,0.442,1.97,33.66,78.97
2026-06-18 21:40:00,GS001,Area Dasar Tambang,0.439,3.116,31.422,81.134
2026-06-18 21:45:00,GS001,Area Dasar Tambang,0.66,3.854,29.507,77.484
2026-06-18 21:50:00,GS001,Area Dasar Tambang,0.854,5.884,31.827,81.193
2026-06-18 21:55:00,GS001,Area Dasar Tambang,1.108,7.91,28.775,72.251
2026-06-18 22:00:00,GS001,Area Dasar Tambang,0.946,7.26,30.7,75.605
2026-06-18 22:05:00,GS001,Area Dasar Tambang,0.766,5.748,32.721,82.36
2026-06-18 22:10:00,GS001,Area Dasar Tambang,0.78,5.071,28.348,72.267
2026-06-18 22:15:00,GS001,Area Dasar Tambang,0.666,4.124,31.621,77.56
2026-06-18 22:20:00,GS001,Area Dasar Tambang,0.621,3.211,29.987,79.212
2026-06-18 22:25:00,GS001,Area Dasar Tambang,0.807,5.381,31.072,77.81
2026-06-18 22:30:00,GS001,Area Dasar Tambang,1.104,7.095,33.538,82.767
2026-06-18 22:35:00,GS001,Area Dasar Tambang,1.312,9.718,28.663,76.499
2026-06-18 22:40:00,GS001,Area Dasar Tambang,1.306,10.819,31.049,76.199
2026-06-18 22:45:00,GS001,Area Dasar Tambang,1.666,14.125,31.66,76.484
2026-06-18 22:50:00,GS001,Area Dasar Tambang,2.033,15.788,33.158,72.926
2026-06-18 22:55:00,GS001,Area Dasar Tambang,2.134,17.06,30.675,73.629
2026-06-18 23:00:00,GS001,Area Dasar Tambang,1.65,14.134,30.192,68.984
2026-06-18 23:05:00,GS001,Area Dasar Tambang,1.479,12.71,33.179,69.874
2026-06-18 23:10:00,GS001,Area Dasar Tambang,1.283,9.272,30.516,79.398
2026-06-18 23:15:00,GS001,Area Dasar Tambang,1.093,7.74,31.054,71.754
2026-06-18 23:20:00,GS001,Area Dasar Tambang,0.952,6.499,35.029,72.549
2026-06-18 23:25:00,GS001,Area Dasar Tambang,0.795,3.994,29.674,70.483
2026-06-18 23:30:00,GS001,Area Dasar Tambang,0.7,2.99,28.9,74.567
2026-06-18 23:35:00,GS001,Area Dasar Tambang,0.413,1.961,34.774,80.74
2026-06-18 23:40:00,GS001,Area Dasar Tambang,0.659,3.866,29.455,77.709
2026-06-18 23:45:00,GS001,Area Dasar Tambang,0.98,7.405,32.235,76.86
2026-06-18 23:50:00,GS001,Area Dasar Tambang,1.255,9.965,28.628,71.879
2026-06-18 23:55:00,GS001,Area Dasar Tambang,1.635,12.934,34.768,68.034
2026-06-19 00:00:00,GS001,Area Dasar Tambang,1.813,16.909,33.754,74.024
2026-06-19 00:05:00,GS001,Area Dasar Tambang,2.366,19.842,32.919,68.955
2026-06-19 00:10:00,GS001,Area Dasar Tambang,2.563,24.985,31.753,74.065
2026-06-19 00:15:00,GS001,Area Dasar Tambang,2.157,17.016,34.346,67.615
2026-06-19 00:20:00,GS001,Area Dasar Tambang,1.745,14.499,31.979,69.449
2026-06-19 00:25:00,GS001,Area Dasar Tambang,1.395,9.989,29.805,78.814
2026-06-19 00:30:00,GS001,Area Dasar Tambang,0.972,6.712,33.434,70.36
2026-06-19 00:35:00,GS001,Area Dasar Tambang,0.71,5.648,33.718,69.36
2026-06-19 00:40:00,GS001,Area Dasar Tambang,0.325,1.955,30.25,78.422
2026-06-19 00:45:00,GS001,Area Dasar Tambang,0.586,3.122,31.625,75.633
2026-06-19 00:50:00,GS001,Area Dasar Tambang,0.693,4.233,31.28,72.522
2026-06-19 00:55:00,GS001,Area Dasar Tambang,0.884,5.926,30.966,76.515
2026-06-19 01:00:00,GS001,Area Dasar Tambang,1.094,7.537,33.853,74.738
2026-06-19 01:05:00,GS001,Area Dasar Tambang,0.999,7.365,30.557,69.589
2026-06-19 01:10:00,GS001,Area Dasar Tambang,0.953,5.392,32.609,74.775
2026-06-19 01:15:00,GS001,Area Dasar Tambang,0.897,4.833,28.611,71.614
2026-06-19 01:20:00,GS001,Area Dasar Tambang,0.66,3.901,28.094,73.71
2026-06-19 01:25:00,GS001,Area Dasar Tambang,0.612,3.324,31.93,76.489
2026-06-19 01:30:00,GS001,Area Dasar Tambang,0.822,5.362,31.82,83.386
2026-06-19 01:35:00,GS001,Area Dasar Tambang,1.034,6.762,31.494,69.381
2026-06-19 01:40:00,GS001,Area Dasar Tambang,1.206,9.102,33.486,64.108
2026-06-19 01:45:00,GS001,Area Dasar Tambang,1.416,12.229,32.419,70.491
2026-06-19 01:50:00,GS001,Area Dasar Tambang,1.467,15.013,30.651,78.05
2026-06-19 01:55:00,GS001,Area Dasar Tambang,1.797,14.206,29.191,74.477
2026-06-19 02:00:00,GS001,Area Dasar Tambang,2.141,18.653,30.87,78.635
2026-06-19 02:05:00,GS001,Area Dasar Tambang,1.683,14.22,29.731,77.367
2026-06-19 02:10:00,GS001,Area Dasar Tambang,1.576,13.622,29.413,67.768
2026-06-19 02:15:00,GS001,Area Dasar Tambang,1.292,10.227,28.507,73.62
2026-06-19 02:20:00,GS001,Area Dasar Tambang,1.109,7.951,32.746,66.058
2026-06-19 02:25:00,GS001,Area Dasar Tambang,0.807,6.155,28.945,78.612
2026-06-19 02:30:00,GS001,Area Dasar Tambang,0.695,3.887,31.259,74.297
2026-06-19 02:35:00,GS001,Area Dasar Tambang,0.555,2.823,32.367,79.118
2026-06-19 02:40:00,GS001,Area Dasar Tambang,0.529,2.145,30.669,73.2
2026-06-19 02:45:00,GS001,Area Dasar Tambang,0.803,4.162,31.093,79.395
2026-06-19 02:50:00,GS001,Area Dasar Tambang,1.017,6.173,31.673,73.626
2026-06-19 02:55:00,GS001,Area Dasar Tambang,1.247,10.6,32.85,67.467
2026-06-19 03:00:00,GS001,Area Dasar Tambang,1.551,14.031,31.986,72.387
2026-06-19 03:05:00,GS001,Area Dasar Tambang,1.932,16.45,35.404,74.182
2026-06-19 03:10:00,GS001,Area Dasar Tambang,2.338,21.565,32.841,67.684
2026-06-19 03:15:00,GS001,Area Dasar Tambang,2.601,25.342,30.708,71.978
2026-06-19 03:20:00,GS001,Area Dasar Tambang,2.065,19.956,32.348,66.803
2026-06-19 03:25:00,GS001,Area Dasar Tambang,1.723,13.766,32.987,75.027
2026-06-19 03:30:00,GS001,Area Dasar Tambang,1.356,9.421,30.849,76.542
2026-06-19 03:35:00,GS001,Area Dasar Tambang,0.954,7.259,34.207,79.693
2026-06-19 03:40:00,GS001,Area Dasar Tambang,0.824,4.579,31.32,82.087
2026-06-19 03:45:00,GS001,Area Dasar Tambang,0.328,2.21,28.833,72.819
2026-06-19 03:50:00,GS001,Area Dasar Tambang,0.515,2.977,31.712,81.116
2026-06-19 03:55:00,GS001,Area Dasar Tambang,0.603,4.036,31.449,80.453
2026-06-19 04:00:00,GS001,Area Dasar Tambang,0.998,6.928,32.179,76.942
2026-06-19 04:05:00,GS001,Area Dasar Tambang,1.082,7.874,34.977,70.018
2026-06-19 04:10:00,GS001,Area Dasar Tambang,1.021,7.001,29.262,71.953
2026-06-19 04:15:00,GS001,Area Dasar Tambang,0.906,6.218,30.934,71.326
2026-06-19 04:20:00,GS001,Area Dasar Tambang,0.781,4.945,29.402,75.588
2026-06-19 04:25:00,GS001,Area Dasar Tambang,0.684,3.888,32.711,76.725
2026-06-19 04:30:00,GS001,Area Dasar Tambang,0.495,2.807,30.106,72.604
2026-06-19 04:35:00,GS001,Area Dasar Tambang,0.782,5.488,32.926,76.674
2026-06-19 04:40:00,GS001,Area Dasar Tambang,1.011,7.119,31.039,80.939
2026-06-19 04:45:00,GS001,Area Dasar Tambang,1.236,8.748,32.382,76.894
2026-06-19 04:50:00,GS001,Area Dasar Tambang,1.398,12.041,33.529,74.927
2026-06-19 04:55:00,GS001,Area Dasar Tambang,1.766,12.631,31.501,69.056
2026-06-19 05:00:00,GS001,Area Dasar Tambang,1.801,17.177,33.586,72.865
2026-06-19 05:05:00,GS001,Area Dasar Tambang,1.693,16.153,31.86,77.509
2026-06-19 05:10:00,GS001,Area Dasar Tambang,1.932,13.626,31.876,76.84
2026-06-19 05:15:00,GS001,Area Dasar Tambang,1.522,11.687,32.274,76.206
2026-06-19 05:20:00,GS001,Area Dasar Tambang,0.421,2.076,30.845,78.331
2026-06-19 05:25:00,GS001,Area Dasar Tambang,0.556,2.92,30.048,75.527
2026-06-19 05:30:00,GS001,Area Dasar Tambang,0.701,3.742,32.112,76.494
2026-06-19 05:35:00,GS001,Area Dasar Tambang,0.934,5.491,32.477,80.064
2026-06-19 05:40:00,GS001,Area Dasar Tambang,1.119,8.01,32.694,78.814
2026-06-19 05:45:00,GS001,Area Dasar Tambang,1.021,7.167,33.588,77.283
2026-06-19 05:50:00,GS001,Area Dasar Tambang,0.868,6.304,31.245,76.101
2026-06-19 05:55:00,GS001,Area Dasar Tambang,0.804,5.194,33.49,76.074
2026-06-19 06:00:00,GS001,Area Dasar Tambang,0.769,4.026,32.95,77.611
2026-06-19 06:05:00,GS001,Area Dasar Tambang,0.58,3.231,30.369,74.983
2026-06-19 06:10:00,GS001,Area Dasar Tambang,0.75,5.253,33.182,77.134
2026-06-19 06:15:00,GS001,Area Dasar Tambang,0.961,6.998,31.119,71.909
2026-06-19 06:20:00,GS001,Area Dasar Tambang,1.177,9.182,31.03,74.864
2026-06-19 06:25:00,GS001,Area Dasar Tambang,1.301,11.739,31.499,76.576
2026-06-19 06:30:00,GS001,Area Dasar Tambang,1.612,13.209,30.742,70.779
2026-06-19 06:35:00,GS001,Area Dasar Tambang,1.747,15.015,34.224,73.248
2026-06-19 06:40:00,GS001,Area Dasar Tambang,1.928,18.063,32.694,70.004
2026-06-19 06:45:00,GS001,Area Dasar Tambang,1.699,14.428,31.467,71.004
2026-06-19 06:50:00,GS001,Area Dasar Tambang,1.559,12.225,33.847,77.193
2026-06-19 06:55:00,GS001,Area Dasar Tambang,1.229,10.115,31.35,70.452
2026-06-19 07:00:00,GS001,Area Dasar Tambang,1.065,7.904,31.425,73.179
2026-06-19 07:05:00,GS001,Area Dasar Tambang,0.899,6.587,29.326,79.457
2026-06-19 07:10:00,GS001,Area Dasar Tambang,0.699,3.93,28.773,79.349
2026-06-19 07:15:00,GS001,Area Dasar Tambang,0.542,3.099,33.266,73.049
2026-06-19 07:20:00,GS001,Area Dasar Tambang,0.547,2.002,28.403,74.241
2026-06-19 07:25:00,GS001,Area Dasar Tambang,0.707,4.064,29.227,77.098
2026-06-19 07:30:00,GS001,Area Dasar Tambang,1.033,7.28,30.98,77.333
2026-06-19 07:35:00,GS001,Area Dasar Tambang,1.356,10.341,33.037,75.341
2026-06-19 07:40:00,GS001,Area Dasar Tambang,1.594,13.141,31.313,77.292
2026-06-19 07:45:00,GS001,Area Dasar Tambang,1.784,15.677,32.653,74.371
2026-06-19 07:50:00,GS001,Area Dasar Tambang,2.258,21.191,33.103,69.932
2026-06-19 07:55:00,GS001,Area Dasar Tambang,2.485,23.693,34.095,67.97
2026-06-19 08:00:00,GS001,Area Dasar Tambang,2.085,19.168,33.237,68.968
2026-06-19 08:05:00,GS001,Area Dasar Tambang,1.776,12.75,32.523,77.811
2026-06-19 08:10:00,GS001,Area Dasar Tambang,1.334,9.418,31.359,76.727
2026-06-19 08:15:00,GS001,Area Dasar Tambang,1.068,7.125,30.164,74.933
2026-06-19 08:20:00,GS001,Area Dasar Tambang,0.872,4.938,31.677,76.731
2026-06-19 08:25:00,GS001,Area Dasar Tambang,0.316,2.169,32.62,71.407
2026-06-19 08:30:00,GS001,Area Dasar Tambang,0.472,2.75,31.969,75.127
2026-06-19 08:35:00,GS001,Area Dasar Tambang,0.697,4.04,30.312,80.129
2026-06-19 08:40:00,GS001,Area Dasar Tambang,0.933,5.296,33.325,67.314
2026-06-19 08:45:00,GS001,Area Dasar Tambang,1.064,8.184,33.546,69.351
2026-06-19 08:50:00,GS001,Area Dasar Tambang,1.011,7.088,30.021,83.98
2026-06-19 08:55:00,GS001,Area Dasar Tambang,0.884,5.561,30.141,72.852
2026-06-19 09:00:00,GS001,Area Dasar Tambang,0.848,5.138,28.658,80.619
2026-06-19 09:05:00,GS001,Area Dasar Tambang,0.657,4.103,30.496,84.715
